average_reward,average_session_blocking,average_total_generation_keys,average_remaining_keys,average_used_keys,average_expired_keys,average_delay,average_proactive_keys,average_proactive_used_keys,average_proactive_gen_keys
6020.0,-3117.0,223031.8,2451766.6,14688.8,14688.8,573.3397321868418,0.9972259193686849,0.9972259193686849,0.9972259193686849
5985.8,-3151.2,223031.8,2446303.8,14431.2,14431.2,573.7008821195607,0.782723441368834,0.782723441368834,0.782723441368834
5958.0,-3179.0,223031.8,2436391.6,14199.2,14199.2,574.401052820834,0.5968254286684669,0.5968254286684669,0.5968254286684669
5963.4,-3173.6,223031.8,2430328.4,14119.2,14119.2,572.7792890697515,0.5081952083393526,0.5081952083393526,0.5081952083393526
5967.0,-3170.0,223031.8,2436652.2,14267.8,14267.8,573.2210033690793,0.4641633902162436,0.4641633902162436,0.4641633902162436
5965.8,-3171.2,223031.8,2429099.4,14119.2,14119.2,573.0477950708855,0.4464886023603329,0.4464886023603329,0.4464886023603329
5974.4,-3162.6,223031.8,2430539.0,14093.4,14093.4,572.4122500419925,0.43749694893005237,0.43749694893005237,0.43749694893005237
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
5971.6,-3165.4,223031.8,2426527.8,14010.0,14010.0,573.0975000610762,0.440025554736005,0.440025554736005,0.440025554736005
